Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Master_Swing,Candle No.,Slope,Price Delta,H-L,H-C,L-C,TR,ATR,Impluse Strength,Intermediate_Swing,ISL_Price,ISH_Price,ISH_Price_Ffill,ISL_Price_Ffill,Breaker_Signal,Bearish BOS,Bullish BOS,ISL Sweep,ISH Sweep,ISL Sweep Strength,ISH Sweep Strength,ISL_Sweep+BOS,ISH_Sweep+BOS,FVG_Bullish,FVG_Bearish,FVG_Bullish_Strength,FVG_Bearish_Strength,Swing_Low_value,Proximity_to_ISL
2026-04-13 14:15:00+05:30,530.0,531.0,525.6500244140625,525.9000244140625,901437,0.0,0.0,,54,,,5.3499755859375,1.29998779296875,-4.04998779296875,5.3499755859375,5.371425083705357,,,,,535.9000244140625,512.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-13 15:15:00+05:30,525.7999877929688,529.5,525.2999877929688,528.0,437171,0.0,0.0,Swing Low,53,Sell Slope,2.225006103515625,4.20001220703125,3.5999755859375,-0.60003662109375,4.20001220703125,5.728567940848214,0.4475580710111477,,,,535.9000244140625,512.5,False,False,False,False,False,,,False,False,True,False,0.733169659572784,,525.2999877929688,False
2026-04-15 09:15:00+05:30,555.6500244140625,564.75,551.0,557.9500122070312,437437,0.0,0.0,Swing High,52,Buy Slope,4.20001220703125,13.75,36.75,23.0,36.75,9.671421595982142,0.733169659572784,Intermediate Swing High,,564.75,564.75,512.5,False,False,True,False,True,,1.4217144670554167,False,True,True,False,1.4217144670554167,,,False
2026-04-15 10:15:00+05:30,557.9000244140625,558.3499755859375,554.1500244140625,554.3499755859375,1089075,0.0,0.0,,51,,,4.199951171875,0.39996337890625,-3.79998779296875,4.199951171875,8.81427001953125,,,,,564.75,512.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-15 11:15:00+05:30,554.4000244140625,556.9500122070312,553.1500244140625,555.9000244140625,577390,0.0,0.0,Swing Low,50,Sell Slope,5.79998779296875,3.79998779296875,2.60003662109375,-1.199951171875,3.79998779296875,8.56427001953125,0.5997037493824356,,,,564.75,512.5,False,False,False,False,False,,,False,False,False,False,,,553.1500244140625,False
2026-04-15 12:15:00+05:30,556.0,556.0499877929688,554.0,554.5499877929688,404269,0.0,0.0,,49,,,2.04998779296875,0.14996337890625,-1.9000244140625,2.04998779296875,8.364275251116071,,,,,564.75,512.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-15 13:15:00+05:30,554.7000122070312,557.0,554.25,554.5999755859375,525404,0.0,0.0,Swing High,48,Buy Slope,1.899993896484375,2.75,2.45001220703125,-0.29998779296875,2.75,8.442844935825892,0.2218512368422928,,,,564.75,512.5,False,False,False,False,False,,,False,False,False,False,,,,False
2026-04-15 14:15:00+05:30,554.6500244140625,554.9500122070312,546.6500244140625,548.4500122070312,1600653,0.0,0.0,Swing Low,47,Sell Slope,10.3499755859375,8.29998779296875,0.35003662109375,-7.949951171875,8.29998779296875,8.864275251116071,1.2258872056288748,Intermediate Swing Low,546.6500244140625,,564.75,546.6500244140625,False,False,False,False,False,,,False,False,False,True,,0.9363413880817528,546.6500244140625,False
2026-04-15 15:15:00+05:30,548.5,549.7000122070312,547.6500244140625,549.0499877929688,749332,0.0,0.0,,46,,,2.04998779296875,1.25,-0.79998779296875,2.04998779296875,8.55712890625,,,,,564.75,546.6500244140625,,,,False,False,,,False,False,False,False,,,,False
2026-04-16 09:15:00+05:30,558.4500122070312,558.9000244140625,553.2999877929688,555.0999755859375,0,0.0,0.0,,45,,,5.60003662109375,9.85003662109375,4.25,9.85003662109375,4.714276994977679,,,,,564.75,546.6500244140625,,,,False,False,,,False,False,True,False,1.1878887530494515,,,False
2026-04-16 10:15:00+05:30,555.0999755859375,566.0,554.5,561.4000244140625,1668837,0.0,0.0,Swing High,44,Buy Slope,2.76666259765625,11.5,10.9000244140625,-0.5999755859375,11.5,5.75714111328125,0.3121137960272509,,,,564.75,546.6500244140625,True,False,True,False,True,,1.9975192154783992,False,True,False,False,,,,False
2026-04-16 11:15:00+05:30,561.2000122070312,562.0,557.0999755859375,558.5499877929688,761726,0.0,0.0,,43,,,4.9000244140625,0.5999755859375,-4.300048828125,4.9000244140625,5.914289202008929,,,,,564.75,546.6500244140625,,,,False,False,,,False,False,False,False,,,,False
2026-04-16 12:15:00+05:30,558.5,560.25,556.6500244140625,557.5,524638,0.0,0.0,Swing Low,42,Sell Slope,4.67498779296875,3.5999755859375,1.70001220703125,-1.89996337890625,3.5999755859375,6.135716029575893,0.8120328650940896,,,,564.75,546.6500244140625,False,False,False,False,False,,,False,False,False,False,,,556.6500244140625,False
2026-04-16 13:15:00+05:30,557.5999755859375,560.0,557.0999755859375,559.0,310692,0.0,0.0,,41,,,2.9000244140625,2.5,-0.4000244140625,2.9000244140625,6.157148088727679,,,,,564.75,546.6500244140625,,,,False,False,,,False,False,False,False,,,,False
2026-04-16 14:15:00+05:30,559.0,562.9500122070312,558.0999755859375,562.0499877929688,1171356,0.0,0.0,,40,,,4.85003662109375,3.95001220703125,-0.9000244140625,4.85003662109375,5.664297921316964,,,,,564.75,546.6500244140625,,,,False,False,,,False,False,True,False,0.8562467385130236,,,False
2026-04-16 15:15:00+05:30,561.8499755859375,566.0,561.25,565.0,1196076,0.0,0.0,,39,,,4.75,3.95001220703125,-0.79998779296875,4.75,6.050013950892857,,,,,564.75,546.6500244140625,,,,False,True,,0.7851221565032918,False,False,False,False,,,,False
2026-04-17 09:15:00+05:30,563.9500122070312,568.8499755859375,556.5,567.7999877929688,0,0.0,0.0,Swing Low,38,,,12.3499755859375,3.8499755859375,-8.5,12.3499755859375,6.407148088727679,,Intermediate Swing Low,556.5,,564.75,556.5,False,False,False,False,False,,,False,False,False,False,,,556.5,False
2026-04-17 10:15:00+05:30,567.9000244140625,568.8499755859375,565.5999755859375,566.2000122070312,733005,0.0,0.0,,37,,,3.25,1.04998779296875,-2.20001220703125,3.25,5.22857666015625,,,,,564.75,556.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-17 11:15:00+05:30,566.2000122070312,567.1500244140625,564.3499755859375,564.3499755859375,387569,0.0,0.0,,36,,,2.800048828125,0.95001220703125,-1.85003662109375,2.800048828125,4.928580147879464,,,,,564.75,556.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-17 12:15:00+05:30,564.3499755859375,567.0,563.8499755859375,566.7000122070312,428602,0.0,0.0,Swing Low,35,,,3.1500244140625,2.6500244140625,-0.5,3.1500244140625,4.864301409040179,,,,,564.75,556.5,False,False,False,False,True,,0.6475800221195711,False,False,False,False,,,563.8499755859375,False
2026-04-17 13:15:00+05:30,566.7000122070312,567.9000244140625,564.3499755859375,566.4500122070312,450173,0.0,0.0,,34,,,3.550048828125,1.20001220703125,-2.35003662109375,3.550048828125,4.957162039620536,,,,,564.75,556.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-17 14:15:00+05:30,566.4500122070312,572.3499755859375,565.75,569.5499877929688,1284667,0.0,0.0,Swing High,33,Buy Slope,1.57501220703125,6.5999755859375,5.89996337890625,-0.70001220703125,6.5999755859375,5.2071533203125,0.32379001105978555,Intermediate Swing High,,572.3499755859375,572.3499755859375,556.5,False,False,True,False,False,,,False,True,True,False,1.2674824764985817,,,False
2026-04-17 15:15:00+05:30,569.75,570.0,568.5,569.25,590923,0.0,0.0,,32,,,1.5,0.45001220703125,-1.04998779296875,1.5,4.742867606026786,,,,,572.3499755859375,556.5,,,,False,False,,,False,False,False,False,,,,False
2026-04-20 09:15:00+05:30,569.0,569.0,554.2999877929688,563.2000122070312,0,0.0,0.0,Swing Low,31,Sell Slope,9.024993896484375,14.70001220703125,-0.25,-14.95001220703125,14.70001220703125,5.078587123325893,1.7331915043251986,,,,572.3499755859375,556.5,False,True,False,True,False,2.894508226414835,,True,False,False,False,,,554.2999877929688,False
2026-04-20 14:15:00+05:30,569.5999755859375,569.5999755859375,557.5499877929688,559.0999755859375,1729257,0.0,0.0,Swing High,30,Buy Slope,14.70001220703125,12.04998779296875,6.39996337890625,-5.6500244140625,12.04998779296875,6.335728236607143,2.894508226414835,,,,572.3499755859375,556.5,False,False,False,False,False,,,False,False,False,False,,,,False
2026-04-20 15:15:00+05:30,559.5499877929688,559.8499755859375,553.25,555.2999877929688,457143,0.0,0.0,Swing Low,29,Sell Slope,16.3499755859375,6.5999755859375,0.75,-5.8499755859375,6.5999755859375,6.878574916294643,2.5805992579462504,Intermediate Swing Low,553.25,,572.3499755859375,553.25,False,True,False,True,False,0.9594975218344762,,True,False,False,False,,,553.25,False
2026-04-21 09:15:00+05:30,561.5499877929688,567.0499877929688,557.5999755859375,558.6500244140625,0,0.0,0.0,Swing High,28,Buy Slope,6.5999755859375,9.45001220703125,11.75,2.29998779296875,11.75,8.107142857142858,0.9594975218344762,,,,572.3499755859375,553.25,False,False,False,False,False,,,False,False,False,False,,,,False
2026-04-21 10:15:00+05:30,558.4500122070312,560.7999877929688,558.0,559.2999877929688,502300,0.0,0.0,,27,,,2.79998779296875,2.14996337890625,-0.6500244140625,2.79998779296875,7.999991280691964,,,,,572.3499755859375,553.25,,,,False,False,,,False,False,False,False,,,,False
2026-04-21 11:15:00+05:30,559.2999877929688,559.2999877929688,555.0,556.1500244140625,572535,0.0,0.0,,26,,,4.29998779296875,0.0,-4.29998779296875,4.29998779296875,7.671421595982143,,,,,572.3499755859375,553.25,,,,False,False,,,False,False,False,True,,0.5605203337046214,,False
2026-04-21 12:15:00+05:30,556.1500244140625,557.0,553.7999877929688,554.25,408645,0.0,0.0,Swing Low,25,Sell Slope,4.416666666666667,3.20001220703125,0.8499755859375,-2.35003662109375,3.20001220703125,7.914280482700893,0.5447870778267254,,,,572.3499755859375,553.25,False,False,False,False,False,,,False,False,False,False,,,553.7999877929688,True
2026-04-21 13:15:00+05:30,554.2999877929688,555.9500122070312,554.1500244140625,555.25,248569,0.0,0.0,,24,,,1.79998779296875,1.70001220703125,-0.0999755859375,1.79998779296875,6.071419852120536,,,,,572.3499755859375,553.25,,,,False,False,,,False,False,False,False,,,,False
2026-04-21 14:15:00+05:30,555.25,555.4000244140625,551.2999877929688,553.0,640786,0.0,0.0,,23,,,4.10003662109375,0.1500244140625,-3.95001220703125,4.10003662109375,4.935712541852679,,,,,572.3499755859375,553.25,,,,True,False,0.8306878867695873,,False,False,False,True,,0.8306878867695873,,False
2026-04-21 15:15:00+05:30,552.7999877929688,553.0,550.75,552.2000122070312,475429,0.0,0.0,Swing Low,22,,,2.25,0.0,-2.25,2.25,4.314287458147321,,Intermediate Swing Low,550.75,,572.3499755859375,550.75,False,True,False,False,False,,,True,False,False,False,,,550.75,False
2026-04-22 09:15:00+05:30,554.5,560.5,553.8499755859375,556.5999755859375,0,0.0,0.0,Swing High,21,Buy Slope,2.25,6.6500244140625,8.29998779296875,1.64996337890625,8.29998779296875,3.8214285714285716,0.5215229680050607,,,,572.3499755859375,550.75,False,False,False,False,False,,,False,False,True,False,1.740193304614486,,,False
2026-04-22 10:15:00+05:30,556.6500244140625,557.0999755859375,553.5499877929688,555.25,455099,0.0,0.0,Swing Low,20,Sell Slope,6.95001220703125,3.54998779296875,0.5,-3.04998779296875,3.54998779296875,3.9285714285714284,1.8186947831483644,,,,572.3499755859375,550.75,False,False,False,False,False,,,False,False,False,False,,,553.5499877929688,False
2026-04-22 11:15:00+05:30,555.2999877929688,556.0,554.0,554.5,215037,0.0,0.0,,19,,,2.0,0.75,-1.25,2.0,3.600001743861607,,,,,572.3499755859375,550.75,,,,False,False,,,False,False,False,False,,,,False
2026-04-22 12:15:00+05:30,554.7999877929688,555.2000122070312,553.7999877929688,554.9500122070312,209963,0.0,0.0,Swing Low,18,,,1.4000244140625,0.70001220703125,-0.70001220703125,1.4000244140625,3.342860630580357,,,,,572.3499755859375,550.75,False,False,False,False,False,,,False,False,False,False,,,553.7999877929688,False
2026-04-22 13:15:00+05:30,554.9500122070312,557.9500122070312,554.0,557.25,345362,0.0,0.0,Swing High,17,Buy Slope,1.4000244140625,3.95001220703125,3.0,-0.95001220703125,3.95001220703125,3.6500069754464284,0.4188102851955992,,,,572.3499755859375,550.75,False,False,False,False,False,,,False,False,True,False,1.0821930570552207,,,False
2026-04-22 14:15:00+05:30,557.25,557.7999877929688,555.5999755859375,556.5499877929688,436787,0.0,0.0,,16,,,2.20001220703125,0.54998779296875,-1.6500244140625,2.20001220703125,3.378574916294643,,,,,572.3499755859375,550.75,,,,False,False,,,False,False,False,False,,,,False
2026-04-22 15:15:00+05:30,556.2999877929688,558.75,555.7999877929688,557.0,374683,0.0,0.0,,15,,,2.95001220703125,2.20001220703125,-0.75,2.95001220703125,3.47857666015625,,,,,572.3499755859375,550.75,,,,False,False,,,False,False,False,False,,,,False
2026-04-23 09:15:00+05:30,556.5,560.5999755859375,548.4000244140625,552.75,0,0.0,0.0,Swing High,14,,,12.199951171875,3.5999755859375,-8.5999755859375,12.199951171875,4.035714285714286,,Intermediate Swing High,,560.5999755859375,560.5999755859375,550.75,False,False,False,True,False,3.0229967505530975,,False,False,False,True,,3.0229967505530975,,False
2026-04-23 10:15:00+05:30,553.4000244140625,553.6500244140625,549.7000122070312,550.2999877929688,374111,0.0,0.0,,13,,,3.95001220703125,0.9000244140625,-3.04998779296875,3.95001220703125,4.092860630580357,,,,,560.5999755859375,550.75,,,,True,False,0.9650981461519125,,False,False,False,False,,,,False
2026-04-23 11:15:00+05:30,550.0499877929688,553.5,549.9500122070312,552.5999755859375,208628,0.0,0.0,,12,,,3.54998779296875,3.20001220703125,-0.3499755859375,3.54998779296875,4.314287458147321,,,,,560.5999755859375,550.75,,,,False,False,,,False,False,False,False,,,,False
2026-04-23 12:15:00+05:30,552.5,553.9500122070312,550.5499877929688,551.0499877929688,213197,0.0,0.0,Swing High,11,,,3.4000244140625,1.35003662109375,-2.04998779296875,3.4000244140625,4.600001743861607,,,,,560.5999755859375,550.75,False,False,False,True,False,0.7391354619809882,,False,False,False,False,,,,False
2026-04-23 13:15:00+05:30,551.4000244140625,552.7999877929688,550.3499755859375,550.7000122070312,192050,0.0,0.0,,10,,,2.45001220703125,1.75,-0.70001220703125,2.45001220703125,4.385716029575893,,,,,560.5999755859375,550.75,,,,True,False,0.5586344830602656,,False,False,False,False,,,,False
2026-04-23 14:15:00+05:30,550.4500122070312,550.9500122070312,548.25,549.2999877929688,383368,0.0,0.0,Swing Low,9,Sell Slope,2.850006103515625,2.70001220703125,0.25,-2.45001220703125,2.70001220703125,4.457144601004464,0.6195663093647229,,,,560.5999755859375,550.75,False,True,False,False,False,,,True,False,False,False,,,548.25,False
2026-04-23 15:15:00+05:30,549.75,551.75,548.5999755859375,550.5999755859375,289325,0.0,0.0,,8,,,3.1500244140625,2.45001220703125,-0.70001220703125,3.1500244140625,4.4857177734375,,,,,560.5999755859375,550.75,,,,False,False,,,False,False,False,False,,,,False
2026-04-24 09:15:00+05:30,551.4000244140625,554.9500122070312,542.2999877929688,545.5999755859375,0,0.0,0.0,Swing High,7,Buy Slope,1.350006103515625,12.6500244140625,4.35003662109375,-8.29998779296875,12.6500244140625,4.550013950892857,0.30288586625872244,Intermediate Swing High,,554.9500122070312,554.9500122070312,550.75,False,False,False,False,False,,,False,False,False,True,,2.7802166214413835,,False
2026-04-24 10:15:00+05:30,545.4500122070312,545.4500122070312,537.7000122070312,539.0,605319,0.0,0.0,Swing Low,6,Sell Slope,17.25,7.75,-0.14996337890625,-7.89996337890625,7.75,5.092869349888393,3.791197166904291,Intermediate Swing Low,537.7000122070312,,554.9500122070312,537.7000122070312,False,True,False,False,False,,,True,False,False,False,,,537.7000122070312,False
2026-04-24 11:15:00+05:30,539.2000122070312,546.4000244140625,539.2000122070312,546.4000244140625,470490,0.0,0.0,,5,,,7.20001220703125,7.4000244140625,0.20001220703125,7.4000244140625,5.642874581473214,,,,,554.9500122070312,537.7000122070312,,,,False,False,,,False,False,False,False,,,,False
2026-04-24 12:15:00+05:30,546.5,546.7999877929688,542.5999755859375,544.3499755859375,302676,0.0,0.0,Swing High,4,Buy Slope,3.875,4.20001220703125,0.39996337890625,-3.800048828125,4.20001220703125,5.757158551897321,0.7608677414991841,,,,554.9500122070312,537.7000122070312,False,False,False,False,False,,,False,False,False,False,,,,False
2026-04-24 13:15:00+05:30,544.3499755859375,544.4500122070312,539.2999877929688,543.5,358085,0.0,0.0,Swing Low,3,Sell Slope,7.5,5.1500244140625,0.10003662109375,-5.04998779296875,5.1500244140625,6.142874581473214,1.3027259771277813,,,,554.9500122070312,537.7000122070312,False,False,False,False,False,,,False,False,False,False,,,539.2999877929688,False
2026-04-24 14:15:00+05:30,543.5499877929688,544.7000122070312,540.7999877929688,542.0,554365,0.0,0.0,Swing High,2,Buy Slope,5.1500244140625,3.9000244140625,1.20001220703125,-2.70001220703125,3.9000244140625,6.314304896763393,0.8383736873930113,,,,554.9500122070312,537.7000122070312,False,False,False,False,False,,,False,False,False,False,,,,False
2026-04-24 15:15:00+05:30,541.9000244140625,543.0,540.2000122070312,542.0,425498,0.0,0.0,,1,,,2.79998779296875,1.0,-1.79998779296875,2.79998779296875,6.264299665178571,,,,,554.9500122070312,537.7000122070312,,,,False,False,,,False,False,False,False,,,,False
